Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2022-07-15,30266a4d-4e82-4ac8-8b9f-0924a7e3b489,Cycling,19.49,601,1.95,1491,138,104,96.49
2021-03-16,18ee5ab7-28b8-4639-9d7f-58bee9e1cb90,Running,18.09,1053,1.06,983,82,132,50.31
2021-06-15,8826e2d6-77cc-498f-b103-1d987b1b77f5,Cycling,2.2,2535,0.05,961,422,140,371.75
2022-07-26,1478c673-ad04-47c9-85da-c1d4208efe0c,Other,16.7,3587,0.28,785,307,99,615.01
2021-04-22,18c7768c-6157-47f2-a0cd-d3c84eaba47e,Other,28.76,872,2.05,982,30,128,15.84
2021-04-29,cba47072-0cfd-4552-8103-960f3d2e7196,Cycling,26.55,680,2.41,1490,79,144,44.39
2022-08-03,8bd0f49f-f590-41c0-a8b3-e6471d221d10,Walking,2.27,395,0.38,1257,492,87,184.43
2022-05-26,73268b75-b7a7-41b8-9d3d-bece55c9cda9,Running,7.05,1204,0.35,978,409,127,285.14
2022-09-04,c5132211-7c0e-4c1e-8d4a-cdf5fd46495c,Other,21.21,3532,0.37,958,78,97,193.8
2021-03-07,e5c5dec0-203a-46fc-9d78-244e2d1aa372,Running,12.02,1986,0.36,1083,19,93,32.14
2021-08-01,543bb7d2-ee7f-4652-8647-46d442345298,Running,18.9,961,1.18,566,25,90,12.02
2021-03-26,510896b1-ac48-4bae-a3cf-96584ca926bb,Cycling,27.68,1904,0.89,1399,491,80,1247.61
2020-09-01,f83b5d08-4bea-4adb-8a18-68cb75a93bc3,Other,20.12,242,5.03,941,211,119,33.09
2022-01-17,a5fa336d-997e-471d-9a08-30b2c3fbb7e2,Walking,20.61,1086,1.15,624,49,85,30.67
2021-03-26,50afee7c-594a-42d3-a523-57a29063cb80,Cycling,26.79,1105,1.49,930,499,145,281.21
2022-06-11,3d27796b-85dc-492e-a780-bc9d3a4461b4,Cycling,5.98,2110,0.17,671,354,137,251.05
2020-12-10,79302e8f-65d7-4655-9553-9567e31ec2c7,Running,27.31,556,3.03,1023,254,142,81.52
2021-03-13,f1796730-3d14-46cd-aaac-3ef6860424ca,Walking,9.28,3226,0.18,1346,419,145,841.43
2021-11-10,57115ff9-0a5a-4485-9001-e6233c71eb25,Cycling,27.26,1277,1.3,1115,344,103,376.38
2020-10-25,748ba98f-7eb3-4e76-b1a4-cbb998c46e6a,Other,25.6,356,5.12,1321,93,126,24.19
2020-12-11,17d14df3-c4db-4a9b-8ba8-f9326957a857,Cycling,21.22,294,5.31,1244,49,79,15.24
2021-05-06,3fc1b3b4-1bb3-4602-876a-0e27cb0f07b8,Other,21.47,636,2.15,1228,458,149,185.57
2022-07-16,45bbb821-aeed-40e9-968d-94d23fad2854,Walking,17.76,1733,0.63,1029,58,67,112.26
2022-08-03,5e060111-5e23-435e-8d85-55d0595ba7e0,Other,19.81,1820,0.66,661,123,95,118.95
2021-07-21,31ed2d7f-4bdd-44f9-964d-f573c76439e9,Walking,19.41,1748,0.67,1104,347,111,468.42
2021-10-16,01d87ef4-2455-42d1-b31f-039b83a97072,Cycling,5.51,2611,0.13,1114,162,95,286.56
2022-02-13,c78c7f98-ce43-4847-ba3b-4a111391f355,Walking,19.35,470,2.76,1014,211,145,51.09
2022-07-14,77349646-1f2f-4a42-b47d-910026533035,Walking,20.52,2554,0.49,750,446,135,482.36
2021-06-18,abb50e89-7113-49e8-8b77-033d1e0ac137,Other,28.71,2297,0.76,1158,420,144,610.07
2022-06-16,99c79a61-2526-416f-8a9d-4ab728aed03e,Walking,4.47,2052,0.13,1141,465,77,790.02
2021-08-17,f274f76a-23c4-41ef-bb1a-a3ec31ef3019,Cycling,23.64,2159,0.68,680,354,60,621.25
2021-02-07,2233f290-9af2-46bd-b689-2fe9bc861949,Walking,5.5,2823,0.12,1487,357,62,1173.52
2022-08-07,cbfe36dd-c2d2-4943-9f77-4b71adbbaa64,Cycling,10.05,1653,0.37,565,138,120,79.31
2020-12-10,37a8451f-606a-4bfa-923e-29dccd6c7c9b,Running,5.34,832,0.41,1353,483,101,375.96
2021-10-04,7331d4ba-3391-4a15-aa06-d6696f5309fe,Other,12.8,2017,0.39,1006,429,61,959.39
2021-09-23,dc445175-4284-42f0-b7e2-0507f6b56e5f,Other,27.19,1568,1.05,1202,342,73,684.47
2021-05-15,98a61ef5-c822-4418-ad67-58f2ec6250da,Other,11.59,1767,0.4,623,173,131,108.81
2020-11-30,9d27260f-5c8b-4d21-acfd-eb686662e767,Walking,26.9,3071,0.53,1480,33,141,82.39
2021-02-12,ec728d07-89f8-4baf-b820-d82cb8752af9,Running,9.58,2629,0.22,1379,495,87,1354.46
2021-09-20,12a0225d-46b1-44ce-8581-0b8909f698f5,Running,5.11,2923,0.11,539,276,119,210.11
2020-08-25,66ba4031-5d74-404f-9124-d7a5f1f6d0ec,Other,20.48,2455,0.51,823,113,149,117.58
2020-12-14,cdbd0603-94ed-48a0-8025-9fbc7d8d10f1,Walking,22.14,1575,0.85,757,198,89,205.73
2022-05-21,dddab6cb-7fa4-49fe-a718-8feb19ea51fd,Walking,29.61,1640,1.1,1490,335,102,630.54
2020-09-03,45e4068d-0a6e-4ff6-b75d-a85b80131ae1,Other,3.03,1516,0.12,1149,463,101,470.77
2022-04-07,482ec67d-3e3a-4a11-9d74-dfde80451034,Running,20.35,2957,0.42,933,497,74,1307.69
2021-09-24,fdb310b6-8e89-40e4-b6f8-e701a6df25b6,Running,12.73,388,2.12,583,452,70,109.34
2021-04-22,b4d87fb0-9d91-47fd-86e0-734c0a88f21b,Cycling,10.32,502,1.29,1435,229,90,140.02
2020-09-11,cafb276e-f366-4f24-bd89-6df704dabf04,Walking,14.72,3072,0.29,752,292,74,610.79
2020-10-20,dfb755eb-b806-4645-a90f-96091dcd8c2d,Cycling,21.15,387,3.53,812,186,110,40.61
2022-01-25,4647d6c6-da17-4e09-938c-8b5b83469186,Walking,4.4,1961,0.14,1330,399,87,679.55
2021-06-28,6104db6f-f1a1-45d9-b31c-5e63c393d16e,Other,15.2,3519,0.26,1108,101,110,253.13
2022-02-15,e326d246-136a-449a-8fb5-8ff48c919ed2,Running,3.14,2147,0.09,1226,408,126,480.62
2021-01-17,96051ea4-db46-401b-88c6-4a41fc791205,Running,25.08,2197,0.7,782,35,125,37.1
2021-06-08,23d015a8-9aae-41ef-bde8-172fb79e9ea8,Walking,16.15,346,3.23,554,123,99,16.94
2020-09-22,ed691b61-c313-404b-aaca-eb0dcb9eccaa,Running,7.11,1765,0.25,1032,143,145,127.18
2020-10-12,a6d7ebd8-a4dd-48f1-9497-dc580bc7115b,Running,15.75,649,1.58,642,111,148,23.5
2021-08-12,064b979d-2bc0-47d8-ada3-cb6f3b8b3764,Cycling,4.74,2600,0.11,1477,285,102,615.07
2021-12-22,101d4fcf-3cd0-47a8-aab3-61c4d7dd7472,Other,27.28,2594,0.63,854,51,145,61.66
2021-08-24,37b63706-9fb6-43d2-ad7f-717f389d8904,Other,5.83,1427,0.25,1293,256,148,229.74
2021-07-28,edb1d2d6-dedc-4a62-8963-e354b8808976,Cycling,9.51,2938,0.2,765,478,141,523.72
2020-12-17,03f63d63-5345-418c-b677-74a0b1093baf,Other,25.41,3516,0.44,1156,41,128,98.2
