Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2021-06-06,33a3f025-3e6b-4c8e-861b-aef60cadd1fa,Cycling,29.83,3498,0.51,1268,33,69,1.53
2021-07-10,1b241dc8-b8c5-4204-85d5-ab409d89e80d,Cycling,27.24,2055,0.8,502,478,92,116.56
2022-08-14,7978fb52-ebb0-4d84-813b-214b8093e110,Cycling,10.5,86,10.5,1471,70,81,66.49
2021-03-16,4ca46e4e-5b21-4e00-a3a8-d3427af2a26e,Cycling,19.21,1473,0.8,1098,168,66,13.46
2021-05-03,6bdd7326-09f5-47c8-a917-1fb5de003d7f,Cycling,10.65,138,5.33,569,344,119,635.38
2022-01-08,b6ae1739-3cc2-4c09-aa5c-9f6f47644b37,Walking,10.7,2217,0.3,1378,173,97,6.02
2020-09-07,1f2676e6-bdd2-4fc2-bc50-ca3e10067dbc,Walking,6.52,1802,0.22,1396,109,119,3.38
2021-06-05,c79504c5-2583-4669-8901-04281d354ce7,Walking,5.29,2500,0.13,502,295,85,10.79
2021-08-15,b358fe19-d381-463f-8109-db288bb88668,Running,2.26,1017,0.14,611,62,64,1.47
2021-11-12,eda86d1f-9b52-47d7-a403-1b40eaf0d44c,Cycling,9.12,773,0.76,891,437,90,55.66
2021-09-22,748968ff-f8a9-44a6-8ce5-ce652ff78e6b,Running,27.82,1063,1.64,1476,116,134,28.29
2022-05-25,a8ff75ad-606a-4c8c-bcce-80bf40bf733c,Running,16.35,928,1.09,943,279,83,44.61
2022-07-12,56114df4-db5d-4d0e-ae81-933a09ad2457,Other,2.0,3345,0.04,822,334,98,2.65
2020-12-06,3ee5545f-1241-4cbb-b1de-5e7c6b5f8433,Cycling,10.17,3446,0.18,1028,313,82,7.47
2021-02-02,8329b3f4-0783-4512-912c-170c4a7d3e5f,Cycling,11.95,753,1.0,1368,119,87,12.4
2020-12-21,e0d82cb5-a7ae-4537-8252-6b90e60d00da,Other,14.54,2688,0.33,735,363,103,27.98
2020-10-13,a87d1257-862a-4cdd-88cd-a6bd57281663,Running,7.47,2696,0.17,1467,163,121,3.79
2021-10-10,a6ac1b89-2b78-46bc-8553-e1db5e3fad6d,Walking,4.02,2156,0.11,575,318,62,6.29
2021-11-12,580338b4-a751-43b4-9c8f-3a7559bc7fac,Other,14.68,1009,0.92,1267,379,65,29.73
2022-01-23,46c63085-4995-4626-b8ee-1d479a8c4399,Other,4.6,756,0.38,761,154,97,12.35
2021-01-26,169a0571-e49b-4336-a584-96545dc07c72,Cycling,21.83,2569,0.52,809,30,65,2.09
2021-05-20,7f79144e-ea8b-4e99-a594-da824e6c47d8,Running,10.95,618,1.1,1411,322,125,52.14
2021-07-12,cfd1ad71-5fa4-4422-a167-55f00406cc16,Running,17.23,964,1.08,1101,75,123,15.08
2022-07-01,2d950d18-5989-4d13-887b-0e1e703416ef,Cycling,19.6,1393,0.85,821,39,74,4.98
2021-03-12,b1dace40-c8be-4f5e-a92e-efe945ac74d7,Walking,18.34,1317,0.87,1265,111,124,15.78
2021-03-28,0c2eb3b7-49d8-4b0e-b7d0-81ff1e4f95dd,Cycling,22.86,2617,0.53,768,243,97,27.11
2020-12-21,e789faf1-26fc-49bb-a3f3-d2cb89bfa06d,Cycling,19.37,1854,0.65,983,319,69,24.18
2021-06-06,c7a9f159-278d-4ff0-8a4a-69199cd007c3,Running,15.9,2142,0.45,1311,308,122,21.36
2020-08-14,9c617583-68ca-42bd-a03a-25a36fa0ce0a,Cycling,5.56,101,5.56,697,272,88,315.89
2022-08-24,0aa9e145-423d-4e0f-9116-95bf3f24cad2,Other,24.99,769,2.08,1157,184,136,74.57
2022-02-03,b2f12394-a926-4066-ab99-3380913cd0fd,Running,10.83,785,0.83,1173,433,110,56.04
2021-01-08,67d686c5-a0f3-4369-b08b-7cc576dfa3ab,Other,18.89,907,1.26,796,104,84,22.6
2020-11-24,d909fbc0-6356-4e49-a03f-f1b128633c18,Running,7.91,1411,0.34,826,105,87,6.27
2021-11-08,fc9e8fce-a6cf-4916-a595-66acaf39227e,Cycling,24.9,513,3.11,1381,238,108,96.07
2021-01-06,9c7b58fa-250e-48bd-9a91-a1c94211f816,Running,11.93,913,0.8,1398,153,104,15.18
2021-12-29,d9ffdc05-69cc-4b22-9e15-d61e67e670ba,Cycling,18.18,923,1.21,1440,267,80,29.91
2020-10-26,25fec3be-f970-49d7-bb0b-5dcab8aa13c8,Other,7.66,3216,0.14,759,214,69,4.52
2021-11-20,809db7e5-be40-461b-a38c-bbc7eae90bc2,Walking,7.78,3543,0.13,1411,440,69,4.64
2022-05-23,afe2de22-7940-43ac-91ba-fe6260dd01be,Running,8.68,1043,0.51,785,87,80,7.54
2020-08-16,64c03ad5-8deb-4d4d-93db-f31963b8bbb4,Walking,20.72,1134,1.15,1369,197,80,21.84
2021-10-12,f5dc46e0-e33b-4166-8cc7-99ac70b4a788,Running,11.48,2638,0.27,835,322,142,24.57
2022-03-18,94cc26fa-67db-427f-a0f5-45489148ac21,Walking,19.63,1872,0.63,1031,88,73,6.47
2020-09-27,72edfb69-c9aa-4a6a-a603-1ff6f17b4964,Other,20.15,389,3.36,592,48,122,55.39
2021-09-17,18537227-cfa0-49da-b656-5cd421a62fb1,Other,6.84,2495,0.17,565,265,135,17.87
2021-01-01,e97da8a7-08ac-4254-892e-6879b14435f0,Walking,27.46,1861,0.89,1104,260,103,35.7
2022-01-31,b4957d57-c74f-48ed-95ac-05ffac870740,Running,3.1,2805,0.07,775,311,114,5.3
2021-06-30,9962d664-2b5d-40f1-839a-b6a3abfe914b,Cycling,19.88,1302,0.95,684,360,86,71.67
2021-12-19,041afd5a-8b42-4f43-ad2d-f65a2c73e73c,Other,17.75,1274,0.85,1074,42,101,5.6
2021-04-18,7e303e7b-d20c-4377-abda-f91192bd8558,Other,20.91,2483,0.51,1469,456,118,31.13
2022-06-21,f9caa175-d7d9-4d37-b1d8-2cb90b03d096,Running,10.83,1798,0.37,1390,438,124,24.1
2021-05-07,b310893f-d507-4e41-bcb9-328a46a46764,Cycling,4.64,408,0.77,1345,337,140,44.88
2021-10-22,e4eaee62-3924-443a-9063-ae0a0ef59756,Running,7.22,1638,0.27,816,461,144,36.45
2021-09-17,4d3e1ad7-806b-460e-9a1f-7710e58caa94,Cycling,23.9,108,23.9,1420,51,137,196.0
2021-10-12,0ef482d7-0625-4882-93fc-cf4ade296cd7,Cycling,9.88,636,0.99,947,249,120,52.06
2022-04-11,d4c1045d-0c75-4c29-9c57-1c404a2e4b57,Walking,10.15,2257,0.27,1371,334,141,15.41
2022-05-19,f62c0ee8-dfb1-4c8f-8fcf-62e58053a947,Cycling,22.21,2287,0.58,642,165,88,21.86
2021-01-19,605e1495-5701-48de-a1cd-6f9f33e6240d,Other,17.0,3163,0.33,571,237,122,27.85
2022-03-15,128663ff-b557-4935-adf5-36218c02eb93,Other,9.87,66,9.87,720,310,107,755.4
